timestamp,x,y,"00:08:9f:7e:73:f6,2.4,irunsipal","00:40:5a:af:48:82,2.4,U+zone","00:40:5a:af:48:83,2.4,FREE_U+zone","00:40:5a:af:68:61,2.4,U+village","00:40:5a:af:68:62,2.4,U+zone","00:40:5a:af:68:63,2.4,FREE_U+zone","00:40:5a:af:7b:2a,2.4,U+zone","00:40:5a:af:7b:2b,2.4,FREE_U+zone",,"00:40:5a:af:98:ba,2.4,U+zone",,"00:40:5a:af:c2:8a,2.4,U+zone","00:40:5a:af:ca:39,2.4,U+village","00:40:5a:af:ca:3a,2.4,U+zone","00:40:5a:af:ca:3b,2.4,FREE_U+zone","00:40:5a:af:e1:99,2.4,U+village","00:40:5a:af:e1:9a,2.4,U+zone","00:40:5a:af:e1:9b,2.4,FREE_U+zone","1c:39:29:23:98:f4,2.4,AT_401_CST_570004_WW_98f4","1c:39:29:23:99:2a,2.4,AT_401_CST_570004_WW_992a","1c:39:29:23:99:38,2.4,AT_401_CST_570004_WW_9938","1c:39:29:23:99:41,2.4,AT_401_CST_570004_WW_9941","1c:39:29:23:99:e6,2.4,AT_401_CST_570004_WW_99e6","1c:39:29:23:99:fb,2.4,AT_401_CST_570004_WW_99fb","1c:39:29:23:c5:94,2.4,AT_401_CST_570004_WW_c594","1c:39:29:28:66:24,2.4,AT_401_CST_570004_WW_6624","1c:39:29:28:66:52,2.4,AT_401_CST_570004_WW_6652","1c:bf:ce:2d:aa:95,2.4,GNET_BB_L2_2DAA95","1c:e8:9e:63:97:1c,2.4,Samsung Floor A/C_E50AJTAF189T","1e:39:29:b7:ea:ba,2.4,[LG_AirPurifier]eaba","24:f2:7f:ff:5c:e2,2.4,Hallym WiFi","24:f2:7f:ff:5c:e3,2.4,eduroam","24:f2:7f:ff:5c:f2,5.0,Hallym WiFi","24:f2:7f:ff:5c:f3,5.0,eduroam","24:f2:7f:ff:5c:f4,5.0,Hallym Univ","24:f2:7f:ff:5d:23,2.4,eduroam","24:f2:7f:ff:5d:24,2.4,Hallym Univ","24:f2:7f:ff:5d:33,5.0,eduroam","24:f2:7f:ff:5d:34,5.0,Hallym Univ","24:f2:7f:ff:5d:b2,5.0,Hallym WiFi","24:f2:7f:ff:5d:b3,5.0,eduroam","24:f2:7f:ff:5d:b4,5.0,Hallym Univ","24:f2:7f:ff:5e:82,2.4,Hallym WiFi","24:f2:7f:ff:5e:83,2.4,eduroam","24:f2:7f:ff:5e:92,5.0,Hallym WiFi","24:f2:7f:ff:5e:93,5.0,eduroam","24:f2:7f:ff:5e:94,5.0,Hallym Univ","24:f2:7f:ff:61:02,2.4,Hallym WiFi","24:f2:7f:ff:61:12,5.0,Hallym WiFi","24:f2:7f:ff:61:13,5.0,eduroam","24:f2:7f:ff:61:14,5.0,Hallym Univ","24:f2:7f:ff:61:22,2.4,Hallym WiFi","24:f2:7f:ff:61:23,2.4,eduroam","24:f2:7f:ff:61:24,2.4,Hallym Univ","24:f2:7f:ff:61:32,5.0,Hallym WiFi","24:f2:7f:ff:61:33,5.0,eduroam","24:f2:7f:ff:61:34,5.0,Hallym Univ","24:f2:7f:ff:61:62,2.4,Hallym WiFi","24:f2:7f:ff:61:63,2.4,eduroam","24:f2:7f:ff:61:64,2.4,Hallym Univ","24:f2:7f:ff:61:72,5.0,Hallym WiFi","24:f2:7f:ff:61:73,5.0,eduroam","24:f2:7f:ff:61:74,5.0,Hallym Univ","24:f2:7f:ff:63:a2,2.4,Hallym WiFi","24:f2:7f:ff:63:a3,2.4,eduroam","24:f2:7f:ff:63:a4,2.4,Hallym Univ","24:f2:7f:ff:63:b2,5.0,Hallym WiFi","24:f2:7f:ff:63:b3,5.0,eduroam","24:f2:7f:ff:63:b4,5.0,Hallym Univ","24:f2:7f:ff:64:e2,2.4,Hallym WiFi","24:f2:7f:ff:64:e3,2.4,eduroam","24:f2:7f:ff:64:e4,2.4,Hallym Univ","24:f2:7f:ff:64:f2,5.0,Hallym WiFi","24:f2:7f:ff:64:f3,5.0,eduroam","24:f2:7f:ff:64:f4,5.0,Hallym Univ","24:f2:7f:ff:65:72,5.0,Hallym WiFi","24:f2:7f:ff:65:73,5.0,eduroam","24:f2:7f:ff:65:74,5.0,Hallym Univ","24:f2:7f:ff:80:12,5.0,Hallym WiFi","24:f2:7f:ff:80:13,5.0,eduroam","24:f2:7f:ff:80:14,5.0,Hallym Univ","24:f2:7f:ff:80:62,2.4,Hallym WiFi","24:f2:7f:ff:80:63,2.4,eduroam","24:f2:7f:ff:80:64,2.4,Hallym Univ","24:f2:7f:ff:80:72,5.0,Hallym WiFi","24:f2:7f:ff:80:73,5.0,eduroam","24:f2:7f:ff:80:74,5.0,Hallym Univ","24:f2:7f:ff:84:24,2.4,Hallym Univ","24:f2:7f:ff:84:32,5.0,Hallym WiFi","24:f2:7f:ff:84:33,5.0,eduroam","24:f2:7f:ff:84:34,5.0,Hallym Univ","24:f2:7f:ff:84:e4,2.4,Hallym Univ","24:f2:7f:ff:84:f2,5.0,Hallym WiFi","24:f2:7f:ff:84:f3,5.0,eduroam","24:f2:7f:ff:84:f4,5.0,Hallym Univ","24:f2:7f:ff:85:a2,2.4,Hallym WiFi","24:f2:7f:ff:85:a3,2.4,eduroam","24:f2:7f:ff:85:a4,2.4,Hallym Univ","24:f2:7f:ff:85:b2,5.0,Hallym WiFi","24:f2:7f:ff:85:b3,5.0,eduroam","24:f2:7f:ff:85:b4,5.0,Hallym Univ","32:24:a9:58:f8:70,2.4,DIRECT-70-HP OfficeJet Pro 8210","38:17:c3:c1:de:82,2.4,Hallym WiFi","38:17:c3:c1:de:83,2.4,eduroam","38:17:c3:c1:de:84,2.4,Hallym Univ","38:17:c3:c2:10:b2,5.0,Hallym WiFi","38:17:c3:c2:10:b3,5.0,eduroam","38:17:c3:c2:10:b4,5.0,Hallym Univ","38:17:c3:c2:13:a3,2.4,eduroam","38:17:c3:c2:14:44,2.4,eduroam","38:17:c3:c2:14:52,5.0,Hallym WiFi","38:17:c3:c2:14:53,5.0,Hallym Univ","38:17:c3:c2:14:54,5.0,eduroam","38:17:c3:c2:15:02,2.4,Hallym WiFi","38:17:c3:c2:15:03,2.4,eduroam","38:17:c3:c2:15:04,2.4,Hallym Univ","38:17:c3:c2:15:12,5.0,Hallym WiFi","38:17:c3:c2:15:13,5.0,eduroam","38:17:c3:c2:15:14,5.0,Hallym Univ","3c:d9:2b:a5:cc:fc,2.4,HP-Print-FC-Officejet Pro 8600","40:b8:9a:9a:17:cc,2.4,HP-Print-CC-Color LaserJet Pro","44:48:c1:27:96:02,2.4,Hallym WiFi","44:48:c1:27:96:03,2.4,Hallym Univ","58:86:94:7f:45:6c,2.4,1347","58:86:94:ae:50:ca,2.4,1348-2.4G","58:86:94:ae:50:cb,5.0,1348-5G","5a:86:94:4f:45:6c,5.0,1347_5G","60:d0:2c:0d:4d:58,2.4,KT_FREE_WIFI","60:d0:2c:0d:4d:5c,5.0,KT_FREE_WIFI","60:d0:2c:4d:4d:53,2.4,island-0D4D50","70:5d:cc:ae:25:34,2.4,AV CONTROL","86:25:19:a5:38:51,2.4,DIRECT-51 C51x Series","86:25:19:c5:e3:8e,2.4,DIRECT-8E C56x Series","86:25:19:c6:f7:3f,2.4,DIRECT-3F C56x Series","88:36:6c:9b:0a:f0,2.4,IML1367","88:a9:a7:93:25:bd,2.4,Adventurer 3","b0:38:6c:09:98:10,5.0,1350_5G","b0:38:6c:09:98:12,2.4,1350","b0:38:6c:29:01:2c,2.4,1316","b2:38:6c:49:95:d8,5.0,","bc:10:2f:45:43:8f,2.4,Samsung Room A/C_E50AJTAR195N","bc:10:2f:55:d5:45,2.4,Samsung Room A/C_E50AJTAR107B","bc:10:2f:55:d5:97,2.4,Samsung Room A/C_E50AJTAR138E","cc:88:c7:be:e4:51,5.0,","cc:88:c7:be:e4:52,5.0,Hallym WiFi","de:03:98:3b:9d:2c,2.4,AT_401_CST_570004_WW_9d2c"
1.74766E+12,14.54469666,2.717280941,-100,-72.17260168,-100,-100,-99.65676008,-99.63657688,-55.28648342,-53.88421168,,-44.74548813,,-99.60175175,-48.19295491,-84.35657153,-100,-76.52553984,-76.11194815,-77.20264393,-100,-83.4604947,-84.88584987,-89.20064722,-92.47823832,-99.74137657,-100,-100,-100,-99.65676008,-100,-100,-99.38124293,-99.46916657,-99.67672072,-99.67672072,-99.69827267,-77.98376866,-100,-85.68038712,-76.80376188,-94.05144587,-94.37780659,-94.37780659,-73.95290732,-72.32854321,-99.76645749,-70.18752936,-70.17768465,-100,-74.12741139,-74.12741139,-74.82906137,-100,-83.57062053,-75.13818112,-70.64519005,-69.95554568,-69.76855671,-84.27961658,-83.93295325,-57.93145223,-55.50361788,-55.50361788,-54.82016981,-99.19237781,-99.19237781,-79.95380057,-71.98400043,-70.93585018,-72.75414768,-100,-100,-100,-79.52304591,-100,-100,-86.83163193,-87.5311024,-87.5311024,-100,-80.90631947,-80.56114194,-71.6261667,-70.22152099,-72.32854321,-66.39812612,-86.52393435,-86.97437307,-87.83413854,-93.39818082,-93.39818082,-84.97681838,-100,-85.68038712,-80.57708798,-80.57708798,-63.10688312,-86.29118771,-62.51596384,-63.40735694,-63.48576524,-63.40735694,-99.73513941,-100,-100,-100,-95.02975655,-85.74479351,-85.74479351,-82.16460375,-100,-81.57783676,-82.28382761,-81.89760097,-99.41616201,-99.66768447,-99.69967497,-100,-100,-100,-88.80953714,-90.78127862,-99.65666521,-99.65666521,-79.35602497,-100,-79.44248468,-100,-73.66562633,-73.51763619,-60.07435054,-100,-65.17116959,-99.58026354,-87.50655169,-68.92967983,-76.54313576,-100,-76.49621629,-100,-100,-81.57213893,-75.18037614,-84.37640182,-100,-93.07133028,-83.84886821
1.74766E+12,13.84563644,2.753541286,-100,-65.66203087,-100,-100,-99.47339277,-99.45798928,-56.4418736,-55.27046761,,-43.49739369,,-99.02314678,-48.68825634,-91.58251456,-100,-71.36250829,-70.70858094,-71.68486359,-100,-79.96445986,-91.77400706,-87.27432437,-91.18931506,-99.40927369,-100,-100,-100,-99.47339277,-100,-100,-99.28817486,-99.34336981,-99.26159212,-99.26159212,-99.31081931,-73.07075615,-100,-82.9921169,-77.29521073,-96.35671267,-96.51894197,-96.51894197,-68.04928215,-66.75514316,-99.42328274,-68.2159682,-68.21033227,-100,-68.23333353,-68.23333353,-69.08636787,-100,-80.42618059,-70.17164983,-71.67196527,-70.83762631,-70.73364412,-91.49635166,-91.33402892,-59.6795241,-56.62152071,-56.62152071,-55.8096815,-99.17448781,-99.17448781,-76.02058825,-71.49770224,-70.44641363,-72.50859392,-100,-100,-100,-74.99665426,-100,-100,-84.00704891,-84.85674695,-84.85674695,-100,-81.3407621,-81.14948527,-65.90105059,-64.19306136,-66.75514316,-67.8798412,-92.59436917,-92.78718417,-93.25020488,-96.03145283,-96.03145283,-82.13623455,-100,-82.9921169,-80.29254907,-80.29254907,-64.08674919,-92.4891969,-62.99872143,-63.18389918,-63.18669222,-63.18389918,-99.43637926,-100,-100,-100,-96.84228034,-85.82735422,-85.82735422,-78.71621551,-100,-78.06790684,-78.91369867,-78.22788327,-99.30977551,-99.06347575,-99.44817529,-99.82542499,-99.82454273,-99.82542499,-93.78457994,-94.72479379,-99.05670186,-99.05670186,-74.75870667,-100,-74.81685456,-100,-67.43364861,-72.39349231,-60.47617659,-100,-66.42251623,-99.39275247,-93.08615015,-72.27931095,-71.88008707,-100,-71.32412167,-100,-100,-77.36972127,-70.12682027,-91.4703363,-100,-95.86849333,-80.49370364
1.74766E+12,13.14652816,2.788862958,-100,-58,-100,-100,-100,-100,-57,-56,,-41,,-100,-48,-100,-100,-65,-64,-65,-100,-75,-100,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-79,-79,-100,-100,-100,-61,-60,-100,-65,-65,-100,-61,-61,-62,-100,-76,-64,-74,-73,-71,-100,-100,-62,-57,-57,-56,-100,-100,-72,-71,-70,-73,-100,-100,-100,-69,-100,-100,-80,-81,-81,-100,-83,-83,-59,-57,-60,-71,-100,-100,-100,-100,-100,-78,-100,-79,-79,-79,-65,-100,-64,-62,-62,-62,-100,-100,-100,-100,-100,-86,-86,-74,-100,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-60,-70,-60,-100,-69,-100,-100,-77,-66,-100,-65,-100,-100,-72,-64,-100,-100,-100,-76
1.74766E+12,12.44731992,2.822146991,-100,-52.96383679,-100,-100,-99.19170905,-99.19196527,-58.84297407,-58.0451036,,-41.0237765,,-97.63674307,-49.83833923,-100,-100,-61.43537966,-59.99500085,-60.55053483,-100,-73.01032927,-100,-83.71093401,-88.82271979,-98.63440013,-100,-100,-100,-99.19170905,-100,-100,-99.27674012,-99.23686339,-98.29300017,-98.29300017,-98.40680016,-63.57749908,-100,-78.00169457,-78.65581882,-100,-100,-100,-56.6253717,-56.36043638,-98.46645857,-64.16457317,-64.1786005,-100,-56.56591287,-56.56591287,-57.70254295,-100,-74.58133789,-60.91373962,-74.19165522,-73.08619698,-72.89546795,-100,-100,-63.46355189,-58.86227059,-58.86227059,-57.82213689,-99.3782529,-99.3782529,-68.90534676,-70.32843186,-69.28998163,-71.80110737,-100,-100,-100,-65.94475246,-99.80035595,-99.93075926,-78.53846645,-79.66961385,-79.66961385,-100,-82.5165721,-82.63321793,-55.22214345,-52.94592429,-56.36043638,-71.21370633,-100,-100,-100,-100,-100,-76.86051025,-100,-78.00169457,-80.06340038,-80.06340038,-66.42876503,-100,-64.40704952,-62.82123662,-62.63401472,-62.82123662,-98.57993822,-100,-100,-100,-100,-86.22251899,-86.22251899,-72.30204546,-100,-71.41113827,-72.51623915,-71.29813211,-99.25987208,-97.5576375,-98.77715216,-98.89317932,-98.84289833,-98.89317932,-100,-100,-97.57072752,-97.57072752,-65.86932005,-100,-65.7572728,-100,-55.09443454,-70.41945284,-61.38789297,-100,-69.47998808,-98.76296778,-100,-79.14056641,-63.19065984,-100,-61.38286036,-100,-100,-69.17026663,-60.65929742,-100,-100,-100,-73.89191096
1.74766E+12,11.74844166,2.861759891,-100,-47.16607959,-100,-100,-99.09229408,-99.10237142,-60.08534689,-59.43162781,,-39.87794534,,-96.81923737,-50.51800554,-100,-99.38205057,-56.96432498,-54.94114677,-55.21744362,-100,-69.69102323,-100,-82.16913395,-87.8073036,-98.18877873,-100,-100,-100,-99.09229408,-100,-100,-99.3405358,-99.24401597,-97.73597341,-97.73597341,-97.88690852,-59.28180334,-100,-75.832898,-79.51818808,-100,-100,-100,-51.44818479,-51.81685672,-97.79431522,-62.18270729,-62.21353794,-100,-51.08065491,-51.08065491,-52.34191493,-100,-72.0371076,-56.86971254,-75.65591244,-74.43132715,-74.10247515,-100,-100,-65.49743276,-59.98577947,-59.98577947,-58.85381465,-99.56938365,-99.56938365,-65.88948485,-69.64587783,-68.62417082,-71.32751518,-100,-100,-100,-61.60888746,-98.94461104,-98.82747296,-76.06099855,-77.31583426,-77.31583426,-100,-83.2514105,-83.51492804,-50.55367359,-48.0277519,-51.81685672,-73.04035956,-100,-100,-100,-100,-100,-74.56634346,-100,-75.832898,-80.14590442,-80.14590442,-67.79988161,-100,-65.36158989,-62.74337884,-62.45115662,-62.74337884,-97.95664137,-99.94278039,-100,-100,-100,-86.54256135,-86.54256135,-69.50764257,-100,-68.39141205,-69.60920257,-68.16960697,-99.30080876,-96.6383037,-98.3049144,-98.3086177,-98.22016372,-98.3086177,-100,-100,-96.66834618,-96.66834618,-61.84449682,-100,-61.57337463,-100,-49.33218406,-69.673479,-61.93908197,-100,-71.25000857,-98.22375595,-100,-82.54836049,-59.39644402,-100,-56.90677527,-100,-100,-65.42661994,-56.50239551,-100,-100,-100,-70.77488798
1.74766E+12,11.04861374,2.877280519,-100,-41.99579299,-99.95464109,-100,-99.01976465,-99.04028468,-61.35337645,-60.8163856,,-38.84589352,,-95.91239113,-51.28401166,-100,-98.46383981,-53.01697165,-50.26015588,-50.22937265,-100,-66.56941651,-100,-80.85077563,-86.94531227,-97.70246709,-100,-100,-100,-99.01976465,-100,-100,-99.43878173,-99.28334721,-97.12808387,-97.12808387,-97.31954494,-55.47642868,-100,-73.97061484,-80.49740749,-100,-100,-100,-46.85624232,-47.89427759,-96.95402174,-60.29537448,-60.3485555,-100,-46.01975509,-46.01975509,-47.38914547,-100,-69.84911964,-53.38053872,-77.23733947,-75.90944731,-75.40039304,-100,-100,-67.62450822,-61.11181887,-61.11181887,-59.90828182,-99.79966364,-99.79966364,-63.34557368,-68.89832338,-67.90075323,-70.76625079,-100,-100,-100,-57.5261765,-97.86485746,-97.47211667,-73.86576723,-75.22791135,-75.22791135,-100,-84.07985183,-84.48074784,-46.52274033,-43.78018029,-47.89427759,-74.95649536,-100,-100,-100,-100,-100,-72.59528935,-100,-73.97061484,-80.37786992,-80.37786992,-69.31038182,-100,-66.50236105,-62.77540141,-62.3777832,-62.77540141,-97.15954969,-99.30825767,-100,-100,-100,-86.94920255,-86.94920255,-67.10261369,-100,-65.6621995,-66.9768241,-65.35298766,-99.3753068,-95.59622392,-97.70638295,-97.64099698,-97.50375601,-97.64099698,-100,-100,-95.64878848,-95.64878848,-58.27775038,-100,-57.78677393,-100,-44.07149521,-69.15748361,-62.58135729,-100,-73.15681564,-97.47037233,-100,-85.87171199,-56.12400187,-99.68952525,-52.95577495,-100,-100,-62.08928721,-52.90144334,-100,-100,-100,-67.86685065
1.74766E+12,10.3492068,2.906088923,-100,-37.64791003,-99.50277409,-100,-98.97357149,-99.00462634,-62.64539401,-62.19844907,,-37.96746686,,-94.91135088,-52.14880002,-100,-97.5263841,-49.73984088,-46.0802076,-45.72805052,-100,-63.71490394,-100,-79.80349277,-86.2678737,-97.17403986,-100,-100,-100,-98.97357149,-100,-100,-99.56255909,-99.34878826,-96.46754983,-96.46754983,-96.70304651,-52.30364953,-100,-72.48152285,-81.59008208,-100,-100,-100,-43.02109346,-44.73156255,-95.91633118,-58.55155872,-58.63331161,-100,-41.52725583,-41.52725583,-42.98448626,-100,-68.09546026,-50.56989407,-78.92160754,-77.50987751,-76.79435704,-100,-100,-69.84374077,-62.24071971,-62.24071971,-60.98990543,-100,-100,-61.35669687,-68.08597757,-67.12032117,-70.11148449,-100,-100,-100,-53.79144217,-96.55134269,-95.87125389,-72.03603827,-73.48534414,-73.48534414,-100,-84.99863161,-85.52383771,-43.27200424,-40.353462,-44.73156255,-76.94936531,-100,-100,-100,-100,-100,-71.01783478,-100,-72.48152285,-80.77285379,-80.77285379,-70.96474906,-100,-67.84384794,-62.94797783,-62.44926763,-62.94797783,-96.15585517,-98.50458324,-100,-100,-100,-87.44616175,-87.44616175,-65.17264828,-100,-63.28705685,-64.67925075,-62.91402834,-99.47559299,-94.42254604,-96.95520066,-96.88724225,-96.68937655,-96.88724225,-100,-100,-94.50386925,-94.50386925,-55.30270328,-99.85499707,-54.52249746,-100,-39.48486092,-68.92342755,-63.33536827,-100,-75.18235693,-96.45434782,-100,-89.05870578,-53.48941475,-99.2063314,-49.6764002,-100,-99.56791367,-59.28496357,-49.98497343,-100,-100,-100,-65.23260156
1.74766E+12,9.6493104,2.918131823,-100,-34.31736373,-99.04719927,-100,-98.95316529,-98.99431766,-63.95973084,-63.57689028,,-37.28251113,,-93.81126314,-53.12481304,-100,-96.61847323,-47.27945386,-42.52948132,-41.85520583,-100,-61.19688041,-100,-79.07491911,-85.80611581,-96.60207168,-100,-100,-100,-98.95316529,-100,-100,-99.70294904,-99.43427021,-95.75258959,-95.75258959,-96.03575029,-49.90574028,-100,-71.43229981,-82.79281684,-100,-100,-100,-40.1142874,-42.46757512,-94.65199657,-57.000244,-57.11746468,-100,-37.74719956,-37.74719956,-39.26818902,-100,-66.85421568,-48.56145453,-80.6943879,-79.22193783,-78.28950251,-100,-100,-72.15409286,-63.37281288,-63.37281288,-62.10305252,-100,-100,-60.00593806,-67.20904951,-66.28346697,-69.35738659,-100,-100,-100,-50.49950703,-94.9943142,-94.03144813,-70.65507744,-72.16763167,-72.16763167,-100,-86.00448535,-86.63735805,-40.94412591,-37.89784954,-42.46757512,-79.006221,-100,-100,-100,-100,-100,-69.90446657,-100,-71.43229981,-81.34441293,-81.34441293,-72.76746673,-100,-69.4005355,-63.29178161,-62.70098309,-63.29178161,-94.91274986,-97.52631937,-100,-100,-100,-88.03715809,-88.03715809,-63.80343578,-100,-61.3295403,-62.77662949,-60.91848317,-99.59389416,-93.10841792,-96.02501038,-96.04427858,-95.77272673,-96.04427858,-100,-100,-93.22540329,-93.22540329,-53.05297805,-99.43329847,-51.90557195,-100,-35.74477413,-69.02327169,-64.22176425,-100,-77.30858007,-95.1272133,-100,-92.05742675,-51.60876402,-98.72559664,-47.21519182,-100,-98.9923675,-57.14034419,-47.88151834,-100,-100,-100,-62.93694325
1.74766E+12,8.949985424,2.948865791,-100,-32.19908714,-98.61335635,-100,-98.95799678,-99.0082799,-65.2947182,-64.95078132,,-36.83087213,,-92.60727442,-54.22449315,-100,-95.78889699,-45.7823318,-39.73615646,-38.75256718,-100,-59.08474074,-100,-78.71268838,-85.59116652,-95.98513717,-100,-100,-100,-98.95799678,-100,-100,-99.85103276,-99.53372419,-94.98142146,-94.98142146,-95.31599336,-48.42497536,-100,-70.88962349,-84.1022168,-100,-100,-100,-38.3073733,-41.24117884,-93.13177096,-55.69041432,-55.85067314,-100,-34.82362869,-34.82362869,-36.38050543,-100,-66.20347214,-47.47889601,-82.54135178,-81.03494833,-79.89096486,-100,-100,-74.55452698,-64.50842931,-64.50842931,-63.2520901,-100,-100,-59.37638089,-66.26774827,-65.39078293,-68.49812739,-100,-100,-100,-47.74519367,-93.18401949,-91.95926289,-69.8061505,-71.35427295,-71.35427295,-100,-87.09414855,-87.81446924,-39.68176593,-36.56359543,-41.24117884,-81.11431403,-100,-100,-100,-100,-100,-69.32567158,-100,-70.88962349,-82.10610426,-82.10610426,-74.72301822,-100,-71.18690865,-63.83748627,-63.16830277,-63.83748627,-93.39742577,-96.36802836,-100,-100,-100,-88.72591073,-88.72591073,-63.08066565,-100,-59.85320608,-61.32910734,-59.43210631,-99.7224371,-91.64498741,-94.88945493,-95.10903105,-94.74950792,-95.10903105,-100,-100,-91.80520543,-91.80520543,-51.66219726,-99.02449912,-50.06102415,-100,-33.0237278,-69.50897691,-65.26119455,-100,-79.51743272,-93.44049967,-100,-94.81595977,-50.59813104,-98.27395793,-45.71869059,-100,-98.31600908,-55.78212421,-46.7196106,-100,-100,-100,-61.0446783
1.74766E+12,8.250054489,2.958698753,-100,-31.48801328,-98.22668509,-100,-98.98751668,-99.04543435,-66.64868736,-66.31919428,,-36.65239567,,-91.29453125,-55.46028278,-100,-95.08644518,-45.3949959,-37.82841243,-36.56186317,-100,-57.44787982,-100,-78.7644343,-85.65415373,-95.32181098,-100,-100,-100,-98.98751668,-100,-100,-99.99789141,-99.64108131,-94.15226372,-94.15226372,-94.54211281,-48.00362918,-100,-70.92017163,-85.51488697,-100,-100,-100,-37.77190035,-41.19123726,-91.32640737,-54.67105366,-54.88259541,-100,-32.90058564,-32.90058564,-34.4616872,-100,-66.22131586,-47.44589444,-84.44817042,-82.93822907,-81.60387947,-100,-100,-77.04400558,-65.64789991,-65.64789991,-64.44138522,-100,-100,-59.55110898,-65.26228294,-64.44286139,-67.52787719,-100,-100,-100,-45.62332466,-91.11070604,-89.66126166,-69.57252323,-71.12476702,-71.12476702,-100,-88.26435674,-89.04833165,-39.62758488,-36.5009522,-41.19123726,-83.26089598,-100,-100,-100,-100,-100,-69.35193663,-100,-70.92017163,-83.07148467,-83.07148467,-76.83588693,-100,-73.21745233,-64.6157653,-63.88659985,-64.6157653,-91.57707493,-95.02427247,-100,-100,-100,-89.5161388,-89.5161388,-63.09002733,-100,-58.92161042,-60.39683129,-58.52065191,-99.85344864,-90.02340239,-93.52217717,-94.07842473,-93.61542149,-94.07842473,-100,-100,-90.23509049,-90.23509049,-51.26398345,-98.65238506,-49.1138808,-100,-31.49421484,-70.43250411,-66.47430852,-100,-81.79086252,-91.34573782,-100,-97.28238974,-50.57359716,-97.87805224,-45.33343732,-100,-97.54024404,-55.33699877,-46.62778274,-100,-100,-100,-59.62060927
1.74766E+12,7.550879392,2.992672026,-100,-32.3790752,-97.91262524,-100,-99.0411757,-99.10470227,-68.01996957,-67.68120123,,-36.78692752,,-89.86818015,-56.84462435,-100,-94.5599076,-46.26396735,-36.93442863,-35.42482241,-100,-56.35569248,-100,-79.27779062,-86.02620536,-94.61066775,-100,-100,-100,-99.0411757,-100,-100,-100,-99.75027269,-93.26333468,-93.26333468,-93.7124457,-48.78397615,-100,-71.59062202,-87.02743235,-100,-100,-100,-38.67941772,-42.45661391,-89.20665886,-53.99114602,-54.26288992,-100,-32.12211284,-32.12211284,-33.65198602,-100,-66.98583307,-48.58612575,-86.40051507,-84.92110012,-83.43338173,-100,-100,-79.62149114,-66.7915556,-66.7915556,-65.67530489,-100,-100,-60.61320597,-64.19286262,-63.44029465,-66.44080631,-100,-100,-100,-44.22872259,-88.76462133,-87.14400796,-70.0374614,-71.5586129,-71.5586129,-100,-89.51184541,-90.33210568,-40.92424336,-37.86017237,-42.45661391,-85.43321845,-100,-100,-100,-100,-100,-70.05374856,-100,-71.59062202,-84.25411107,-84.25411107,-79.11055625,-100,-75.50665148,-65.65729223,-64.89124751,-65.65729223,-89.41888937,-93.48961399,-99.93091892,-100,-100,-90.41156146,-90.41156146,-63.91721028,-100,-58.59830952,-60.03994833,-58.24987412,-99.97915557,-88.23481072,-91.89681993,-92.94938471,-92.36616882,-92.94938471,-100,-100,-88.50687328,-88.50687328,-51.99195916,-98.34074235,-49.18916866,-100,-31.32872822,-71.84581414,-67.88175549,-100,-84.11081711,-88.79445866,-100,-99.40480151,-51.65124376,-97.56451655,-46.2059728,-100,-96.66647801,-55.93166304,-47.73456732,-100,-100,-100,-58.72953874
1.74766E+12,6.850903039,2.998425718,-100,-35.06720591,-97.69661653,-100,-99.11842455,-99.18500493,-69.4068961,-69.03587425,,-37.27431349,,-88.32336765,-58.38996029,-100,-94.25807403,-48.53576737,-37.18238448,-35.48317348,-100,-55.87757358,-100,-80.30039106,-86.73844932,-93.85028211,-100,-100,-100,-99.11842455,-100,-100,-100,-99.85522945,-92.31285264,-92.31285264,-92.82532913,-50.90829069,-100,-72.96765241,-88.63645795,-100,-100,-100,-41.20147459,-45.17617234,-86.74327845,-53.69967536,-54.04121508,-100,-32.6322527,-32.6322527,-34.09165361,-100,-68.57511001,-51.02326585,-88.38405695,-86.97288154,-85.38460703,-100,-100,-82.28594614,-67.93972728,-67.93972728,-66.95821614,-100,-100,-62.64575549,-63.05969638,-62.38367503,-65.23108503,-100,-100,-100,-43.65621003,-86.13601285,-84.41406527,-71.28423079,-72.73530962,-72.73530962,-100,-90.83335008,-91.6589517,-43.71440194,-40.79150845,-45.17617234,-87.61853302,-100,-100,-100,-100,-100,-71.50159422,-100,-72.96765241,-85.66754036,-85.66754036,-81.55150959,-100,-78.06899103,-66.99274055,-66.21761893,-66.99274055,-86.8900611,-91.75861519,-99.78774173,-100,-100,-91.41589786,-91.41589786,-65.64790394,-100,-58.94685961,-60.31860545,-58.68552711,-100,-86.27036025,-89.98702605,-91.71883605,-90.99745127,-91.71883605,-100,-100,-86.61236864,-86.61236864,-53.97974694,-98.11335703,-50.41191446,-100,-32.69976086,-73.80086791,-69.5041848,-100,-86.45924414,-85.73819307,-100,-100,-53.94715218,-97.35998783,-48.48283784,-100,-95.69611659,-57.69281214,-50.16849686,-100,-100,-100,-58.43626925
